,ID number,Sales Date,Sellers County of Origin,Sellers State of Origin,Buyers County of Origin,Buyers State of Origin,Slave Name,Sex,Price,lat0,long0,lat1,long1
6034,9924,1859-06-27,New Orleans,LA,New Orleans,LA,Elvira,1,1400,30.068636,-89.939007,30.068636,-89.939007
6035,9928,1859-06-27,New Orleans,LA,New Orleans,LA,Augustine,1,1500,30.068636,-89.939007,30.068636,-89.939007
6036,9937,1859-06-27,New Orleans,LA,New Orleans,LA,Nelson,0,1100,30.068636,-89.939007,30.068636,-89.939007
6037,10937,1859-06-27,New Orleans,LA,New Orleans,LA,Esther,1,1500,30.068636,-89.939007,30.068636,-89.939007
6038,10961,1859-06-27,New Orleans,LA,New Orleans,LA,Abram,0,400,30.068636,-89.939007,30.068636,-89.939007
6041,9954,1859-06-28,New Orleans,LA,New Orleans,LA,Julie,1,895,30.068636,-89.939007,30.068636,-89.939007
6042,10967,1859-06-28,New Orleans,LA,New Orleans,LA,Rosa,1,1075,30.068636,-89.939007,30.068636,-89.939007
6049,9960,1859-06-29,New Orleans,LA,New Orleans,LA,Lauretta,1,2500,30.068636,-89.939007,30.068636,-89.939007
6050,10965,1859-06-29,New Orleans,LA,New Orleans,LA,Plaisance,1,300,30.068636,-89.939007,30.068636,-89.939007
6051,10968,1859-06-29,New Orleans,LA,New Orleans,LA,Lucy Simonds,1,1050,30.068636,-89.939007,30.068636,-89.939007
6052,10983,1859-06-29,New Orleans,LA,New Orleans,LA,Henderson,0,580.17,30.068636,-89.939007,30.068636,-89.939007
6054,8889,1859-06-30,New Orleans,LA,New Orleans,LA,Georgiana,1,1350,30.068636,-89.939007,30.068636,-89.939007
6055,8895,1859-06-30,New Orleans,LA,New Orleans,LA,Jane / Eugene,1,400,30.068636,-89.939007,30.068636,-89.939007
6056,9938,1859-06-30,New Orleans,LA,New Orleans,LA,Leontine,1,1200,30.068636,-89.939007,30.068636,-89.939007
6057,9945,1859-06-30,New Orleans,LA,New Orleans,LA,Lucy Simonds,1,1300,30.068636,-89.939007,30.068636,-89.939007
6059,9989,1859-06-30,New Orleans,LA,New Orleans,LA,Edmond,0,400,30.068636,-89.939007,30.068636,-89.939007
6060,10001,1859-06-30,New Orleans,LA,New Orleans,LA,Anna,1,1200,30.068636,-89.939007,30.068636,-89.939007
6063,8894,1859-07-01,New Orleans,LA,New Orleans,LA,Amos,0,800,30.068636,-89.939007,30.068636,-89.939007
6064,9951,1859-07-01,New Orleans,LA,New Orleans,LA,Charlotte,1,300,30.068636,-89.939007,30.068636,-89.939007
6065,9953,1859-07-01,New Orleans,LA,New Orleans,LA,Sally,1,1450,30.068636,-89.939007,30.068636,-89.939007
6066,9967,1859-07-01,New Orleans,LA,New Orleans,LA,Tom,0,1350,30.068636,-89.939007,30.068636,-89.939007
6067,9968,1859-07-01,New Orleans,LA,New Orleans,LA,Elizabeth,1,850,30.068636,-89.939007,30.068636,-89.939007
6068,9969,1859-07-01,New Orleans,LA,New Orleans,LA,Tim,0,1050,30.068636,-89.939007,30.068636,-89.939007
6069,10972,1859-07-01,New Orleans,LA,New Orleans,LA,Charlotte,1,750,30.068636,-89.939007,30.068636,-89.939007
6070,10973,1859-07-01,New Orleans,LA,New Orleans,LA,Mary Ellen Brown,1,1250,30.068636,-89.939007,30.068636,-89.939007
6071,10982,1859-07-01,New Orleans,LA,New Orleans,LA,Any,1,600,30.068636,-89.939007,30.068636,-89.939007
6072,8882,1859-07-02,New Orleans,LA,New Orleans,LA,Auguste,0,250,30.068636,-89.939007,30.068636,-89.939007
6073,8887,1859-07-02,New Orleans,LA,New Orleans,LA,Elizabeth / Eliza,1,2000,30.068636,-89.939007,30.068636,-89.939007
6074,8945,1859-07-02,New Orleans,LA,New Orleans,LA,Jeffray,0,1200,30.068636,-89.939007,30.068636,-89.939007
6076,9964,1859-07-02,New Orleans,LA,New Orleans,LA,Vincent,0,1000,30.068636,-89.939007,30.068636,-89.939007
6077,8897,1859-07-05,New Orleans,LA,New Orleans,LA,Sally,1,1400,30.068636,-89.939007,30.068636,-89.939007
6078,10978,1859-07-05,New Orleans,LA,New Orleans,LA,Nancy,1,1000,30.068636,-89.939007,30.068636,-89.939007
6079,11144,1859-07-05,New Orleans,LA,New Orleans,LA,Ben,0,1450,30.068636,-89.939007,30.068636,-89.939007
6080,8896,1859-07-06,New Orleans,LA,New Orleans,LA,Peggy Davis,1,750,30.068636,-89.939007,30.068636,-89.939007
6098,8916,1859-07-06,New Orleans,LA,New Orleans,LA,Jane,1,875,30.068636,-89.939007,30.068636,-89.939007
6099,9971,1859-07-06,New Orleans,LA,New Orleans,LA,Peter Right,0,250,30.068636,-89.939007,30.068636,-89.939007
6100,10510,1859-07-06,New Orleans,LA,New Orleans,LA,Mary,1,1400,30.068636,-89.939007,30.068636,-89.939007
6104,9966,1859-07-07,New Orleans,LA,New Orleans,LA,Nancy,1,1700,30.068636,-89.939007,30.068636,-89.939007
6105,9972,1859-07-07,New Orleans,LA,New Orleans,LA,Noble,0,950,30.068636,-89.939007,30.068636,-89.939007
6106,9981,1859-07-07,New Orleans,LA,New Orleans,LA,Edward,0,1200,30.068636,-89.939007,30.068636,-89.939007
6107,9982,1859-07-07,New Orleans,LA,New Orleans,LA,Jack,0,1400,30.068636,-89.939007,30.068636,-89.939007
6108,9983,1859-07-07,New Orleans,LA,New Orleans,LA,Albert,0,1250,30.068636,-89.939007,30.068636,-89.939007
6109,9984,1859-07-07,New Orleans,LA,New Orleans,LA,Sally,1,400,30.068636,-89.939007,30.068636,-89.939007
6110,9988,1859-07-07,New Orleans,LA,New Orleans,LA,Maria,1,580,30.068636,-89.939007,30.068636,-89.939007
6111,9970,1859-07-08,New Orleans,LA,New Orleans,LA,Joe Melon,0,430,30.068636,-89.939007,30.068636,-89.939007
6112,10976,1859-07-08,New Orleans,LA,New Orleans,LA,Lydia / Lidy,1,600,30.068636,-89.939007,30.068636,-89.939007
6113,10979,1859-07-08,New Orleans,LA,New Orleans,LA,Sam,0,1200,30.068636,-89.939007,30.068636,-89.939007
6114,8917,1859-07-09,New Orleans,LA,New Orleans,LA,Jane / Mary,1,1000,30.068636,-89.939007,30.068636,-89.939007
6115,10974,1859-07-09,New Orleans,LA,New Orleans,LA,Toussaint,1,1000,30.068636,-89.939007,30.068636,-89.939007
6117,10980,1859-07-09,New Orleans,LA,New Orleans,LA,George Washington,0,1600,30.068636,-89.939007,30.068636,-89.939007
6118,11019,1859-07-09,New Orleans,LA,New Orleans,LA,Cynthia / Hyacinthe,1,1000,30.068636,-89.939007,30.068636,-89.939007
6119,10992,1859-07-11,New Orleans,LA,New Orleans,LA,Clarisse,1,450,30.068636,-89.939007,30.068636,-89.939007
6121,10996,1859-07-12,New Orleans,LA,New Orleans,LA,Rene / Helen,1,1000,30.068636,-89.939007,30.068636,-89.939007
6122,10998,1859-07-12,New Orleans,LA,New Orleans,LA,Nancy,1,1200,30.068636,-89.939007,30.068636,-89.939007
6123,9992,1859-07-13,New Orleans,LA,New Orleans,LA,Edmond,0,450,30.068636,-89.939007,30.068636,-89.939007
6124,10003,1859-07-13,New Orleans,LA,New Orleans,LA,Mary Ann,1,1250,30.068636,-89.939007,30.068636,-89.939007
6125,10004,1859-07-13,New Orleans,LA,New Orleans,LA,Naomi,1,1100,30.068636,-89.939007,30.068636,-89.939007
6128,10997,1859-07-14,New Orleans,LA,New Orleans,LA,John,0,1600,30.068636,-89.939007,30.068636,-89.939007
6130,11069,1859-07-14,New Orleans,LA,New Orleans,LA,Philomene Pouch / Marie Julie,1,630,30.068636,-89.939007,30.068636,-89.939007
6131,10002,1859-07-15,New Orleans,LA,New Orleans,LA,Edmond,0,1150,30.068636,-89.939007,30.068636,-89.939007
6132,10008,1859-07-15,New Orleans,LA,New Orleans,LA,Clarissa,1,1500,30.068636,-89.939007,30.068636,-89.939007
6133,11020,1859-07-15,New Orleans,LA,New Orleans,LA,Dennis,0,1200,30.068636,-89.939007,30.068636,-89.939007
6135,10005,1859-07-16,New Orleans,LA,New Orleans,LA,Hannah,1,508,30.068636,-89.939007,30.068636,-89.939007
6137,11032,1859-07-16,New Orleans,LA,New Orleans,LA,Emily,1,1500,30.068636,-89.939007,30.068636,-89.939007
6138,11049,1859-07-16,New Orleans,LA,New Orleans,LA,Clayton Smith,0,1200,30.068636,-89.939007,30.068636,-89.939007
6139,11084,1859-07-16,New Orleans,LA,New Orleans,LA,Charlotte,1,557,30.068636,-89.939007,30.068636,-89.939007
6140,10007,1859-07-18,New Orleans,LA,New Orleans,LA,Elizabeth,1,1100,30.068636,-89.939007,30.068636,-89.939007
6141,10072,1859-07-18,New Orleans,LA,New Orleans,LA,Rosalie,1,3350,30.068636,-89.939007,30.068636,-89.939007
6142,11037,1859-07-18,New Orleans,LA,New Orleans,LA,Rosa,1,1075,30.068636,-89.939007,30.068636,-89.939007
6143,11053,1859-07-18,New Orleans,LA,New Orleans,LA,Rosa,1,1075,30.068636,-89.939007,30.068636,-89.939007
6144,10009,1859-07-19,New Orleans,LA,New Orleans,LA,Nancy,1,300,30.068636,-89.939007,30.068636,-89.939007
6145,10010,1859-07-19,New Orleans,LA,New Orleans,LA,Polly,1,200,30.068636,-89.939007,30.068636,-89.939007
6146,10011,1859-07-19,New Orleans,LA,New Orleans,LA,Milly,1,800,30.068636,-89.939007,30.068636,-89.939007
6147,10012,1859-07-19,New Orleans,LA,New Orleans,LA,Frances,1,900,30.068636,-89.939007,30.068636,-89.939007
6148,10054,1859-07-19,New Orleans,LA,New Orleans,LA,Joseph Dwiggs,0,1200,30.068636,-89.939007,30.068636,-89.939007
6149,10006,1859-07-20,New Orleans,LA,New Orleans,LA,Martine,1,600,30.068636,-89.939007,30.068636,-89.939007
6150,11022,1859-07-20,New Orleans,LA,New Orleans,LA,Frances,1,1550,30.068636,-89.939007,30.068636,-89.939007
6151,11030,1859-07-20,New Orleans,LA,New Orleans,LA,Susanne,1,970,30.068636,-89.939007,30.068636,-89.939007
6152,11031,1859-07-20,New Orleans,LA,New Orleans,LA,Augustus,0,1000,30.068636,-89.939007,30.068636,-89.939007
6153,11033,1859-07-20,New Orleans,LA,New Orleans,LA,Aimee,1,1200,30.068636,-89.939007,30.068636,-89.939007
6154,11034,1859-07-20,New Orleans,LA,New Orleans,LA,Sally,1,1200,30.068636,-89.939007,30.068636,-89.939007
6155,11035,1859-07-20,New Orleans,LA,New Orleans,LA,Charlotte,1,2000,30.068636,-89.939007,30.068636,-89.939007
6156,11036,1859-07-20,New Orleans,LA,New Orleans,LA,Henry,0,650,30.068636,-89.939007,30.068636,-89.939007
6157,11044,1859-07-20,New Orleans,LA,New Orleans,LA,Desiree,1,800,30.068636,-89.939007,30.068636,-89.939007
6158,10022,1859-07-21,New Orleans,LA,New Orleans,LA,Fanny,1,1000,30.068636,-89.939007,30.068636,-89.939007
6159,11038,1859-07-21,New Orleans,LA,New Orleans,LA,John,0,1100,30.068636,-89.939007,30.068636,-89.939007
6160,11040,1859-07-21,New Orleans,LA,New Orleans,LA,Rachel,1,1300,30.068636,-89.939007,30.068636,-89.939007
6161,11042,1859-07-21,New Orleans,LA,New Orleans,LA,David,0,900,30.068636,-89.939007,30.068636,-89.939007
6162,11043,1859-07-21,New Orleans,LA,New Orleans,LA,William,0,1000,30.068636,-89.939007,30.068636,-89.939007
6163,11051,1859-07-21,New Orleans,LA,New Orleans,LA,Henry,0,1250,30.068636,-89.939007,30.068636,-89.939007
6164,10016,1859-07-22,New Orleans,LA,New Orleans,LA,Thereze,1,980,30.068636,-89.939007,30.068636,-89.939007
6165,11052,1859-07-22,New Orleans,LA,New Orleans,LA,Rachel Price,1,1450,30.068636,-89.939007,30.068636,-89.939007
6166,10015,1859-07-23,New Orleans,LA,New Orleans,LA,Esther,1,1500,30.068636,-89.939007,30.068636,-89.939007
6167,10019,1859-07-23,New Orleans,LA,New Orleans,LA,Laiza,1,1750,30.068636,-89.939007,30.068636,-89.939007
6168,11047,1859-07-23,New Orleans,LA,New Orleans,LA,Michel,0,1000,30.068636,-89.939007,30.068636,-89.939007
6174,11055,1859-07-25,New Orleans,LA,New Orleans,LA,Martha,1,900,30.068636,-89.939007,30.068636,-89.939007
6176,11068,1859-07-25,New Orleans,LA,New Orleans,LA,Abraham,0,500,30.068636,-89.939007,30.068636,-89.939007
6179,8922,1859-07-26,New Orleans,LA,New Orleans,LA,Jane Freeman,1,1000,30.068636,-89.939007,30.068636,-89.939007
6180,8919,1859-07-27,New Orleans,LA,New Orleans,LA,Charlotte,1,850,30.068636,-89.939007,30.068636,-89.939007
6181,10031,1859-07-27,New Orleans,LA,New Orleans,LA,Frank,0,1000,30.068636,-89.939007,30.068636,-89.939007
6182,11059,1859-07-27,New Orleans,LA,New Orleans,LA,Sally,1,1200,30.068636,-89.939007,30.068636,-89.939007
6183,11060,1859-07-27,New Orleans,LA,New Orleans,LA,Jean,0,700,30.068636,-89.939007,30.068636,-89.939007
6184,11063,1859-07-27,New Orleans,LA,New Orleans,LA,Celia,1,1400,30.068636,-89.939007,30.068636,-89.939007
6185,10037,1859-07-28,New Orleans,LA,New Orleans,LA,Philis,1,1250,30.068636,-89.939007,30.068636,-89.939007
6186,11048,1859-07-28,New Orleans,LA,New Orleans,LA,William,0,500,30.068636,-89.939007,30.068636,-89.939007
6187,11064,1859-07-28,New Orleans,LA,New Orleans,LA,Elizabeth,1,1225,30.068636,-89.939007,30.068636,-89.939007
6188,11112,1859-07-28,New Orleans,LA,New Orleans,LA,Jonas,0,800,30.068636,-89.939007,30.068636,-89.939007
6189,10029,1859-07-29,New Orleans,LA,New Orleans,LA,Catherine,1,1150,30.068636,-89.939007,30.068636,-89.939007
6190,10044,1859-07-29,New Orleans,LA,New Orleans,LA,Henry,0,1200,30.068636,-89.939007,30.068636,-89.939007
6191,11067,1859-07-29,New Orleans,LA,New Orleans,LA,Flora,1,2000,30.068636,-89.939007,30.068636,-89.939007
6192,11071,1859-07-29,New Orleans,LA,New Orleans,LA,Gustave,1,1000,30.068636,-89.939007,30.068636,-89.939007
6193,11076,1859-07-29,New Orleans,LA,New Orleans,LA,William,0,165,30.068636,-89.939007,30.068636,-89.939007
6194,8930,1859-07-30,New Orleans,LA,New Orleans,LA,Martine,1,600,30.068636,-89.939007,30.068636,-89.939007
6195,10055,1859-07-30,New Orleans,LA,New Orleans,LA,Jane,1,600,30.068636,-89.939007,30.068636,-89.939007
6197,10042,1859-08-02,New Orleans,LA,New Orleans,LA,Lucy,1,1000,30.068636,-89.939007,30.068636,-89.939007
6199,11072,1859-08-02,New Orleans,LA,New Orleans,LA,Plaisance,1,475,30.068636,-89.939007,30.068636,-89.939007
6200,10041,1859-08-03,New Orleans,LA,New Orleans,LA,Winny,1,800,30.068636,-89.939007,30.068636,-89.939007
6201,10049,1859-08-03,New Orleans,LA,New Orleans,LA,John,0,1000,30.068636,-89.939007,30.068636,-89.939007
6202,11078,1859-08-03,New Orleans,LA,New Orleans,LA,Henry,0,1500,30.068636,-89.939007,30.068636,-89.939007
6203,10046,1859-08-04,New Orleans,LA,New Orleans,LA,Adam,0,1200,30.068636,-89.939007,30.068636,-89.939007
6204,10053,1859-08-04,New Orleans,LA,New Orleans,LA,Maria,1,600,30.068636,-89.939007,30.068636,-89.939007
6206,11089,1859-08-04,New Orleans,LA,New Orleans,LA,Mary,1,1000,30.068636,-89.939007,30.068636,-89.939007
6208,11077,1859-08-06,New Orleans,LA,New Orleans,LA,Toussine,1,500,30.068636,-89.939007,30.068636,-89.939007
6209,11083,1859-08-06,New Orleans,LA,New Orleans,LA,Julia,1,2500,30.068636,-89.939007,30.068636,-89.939007
6210,11086,1859-08-06,New Orleans,LA,New Orleans,LA,Nancy,1,1750,30.068636,-89.939007,30.068636,-89.939007
6211,11087,1859-08-08,New Orleans,LA,New Orleans,LA,Letty,1,400,30.068636,-89.939007,30.068636,-89.939007
6212,8924,1859-08-09,New Orleans,LA,New Orleans,LA,Manuel,0,1300,30.068636,-89.939007,30.068636,-89.939007
6213,8953,1859-08-09,New Orleans,LA,New Orleans,LA,Rachel,1,1200,30.068636,-89.939007,30.068636,-89.939007
6214,11145,1859-08-09,New Orleans,LA,New Orleans,LA,Sarah,1,1530,30.068636,-89.939007,30.068636,-89.939007
6215,11090,1859-08-10,New Orleans,LA,New Orleans,LA,Eliza,1,900,30.068636,-89.939007,30.068636,-89.939007
6216,11091,1859-08-10,New Orleans,LA,New Orleans,LA,Harriet,1,1225,30.068636,-89.939007,30.068636,-89.939007
6217,10067,1859-08-11,New Orleans,LA,New Orleans,LA,Eliza,1,765,30.068636,-89.939007,30.068636,-89.939007
6218,11088,1859-08-11,New Orleans,LA,New Orleans,LA,Little Sol,0,1500,30.068636,-89.939007,30.068636,-89.939007
6219,10056,1859-08-12,New Orleans,LA,New Orleans,LA,Marie Jeanne,1,1200,30.068636,-89.939007,30.068636,-89.939007
6220,11092,1859-08-12,New Orleans,LA,New Orleans,LA,Martha,1,1350,30.068636,-89.939007,30.068636,-89.939007
6222,8938,1859-08-13,New Orleans,LA,New Orleans,LA,John Morris,0,1550,30.068636,-89.939007,30.068636,-89.939007
6223,11125,1859-08-13,New Orleans,LA,New Orleans,LA,Solomon,0,1300,30.068636,-89.939007,30.068636,-89.939007
6224,8935,1859-08-15,New Orleans,LA,New Orleans,LA,Louis,0,1025,30.068636,-89.939007,30.068636,-89.939007
6225,8937,1859-08-15,New Orleans,LA,New Orleans,LA,Jane Freeman,1,1500,30.068636,-89.939007,30.068636,-89.939007
6226,11117,1859-08-15,New Orleans,LA,New Orleans,LA,Emma,1,300,30.068636,-89.939007,30.068636,-89.939007
6227,11095,1859-08-16,New Orleans,LA,New Orleans,LA,Daniel / Jules,0,1200,30.068636,-89.939007,30.068636,-89.939007
6228,8943,1859-08-17,New Orleans,LA,New Orleans,LA,Marie / Mary,1,1075,30.068636,-89.939007,30.068636,-89.939007
6229,8946,1859-08-17,New Orleans,LA,New Orleans,LA,Sam,0,525,30.068636,-89.939007,30.068636,-89.939007
6230,10061,1859-08-17,New Orleans,LA,New Orleans,LA,Clarisse,1,1600,30.068636,-89.939007,30.068636,-89.939007
6231,10063,1859-08-17,New Orleans,LA,New Orleans,LA,Noble,0,410,30.068636,-89.939007,30.068636,-89.939007
6233,10071,1859-08-17,New Orleans,LA,New Orleans,LA,Martha,1,1000,30.068636,-89.939007,30.068636,-89.939007
6235,10270,1859-08-17,New Orleans,LA,New Orleans,LA,Aleck,0,1200,30.068636,-89.939007,30.068636,-89.939007
6236,11139,1859-08-17,New Orleans,LA,New Orleans,LA,Henry,0,750,30.068636,-89.939007,30.068636,-89.939007
6237,11270,1859-08-17,New Orleans,LA,New Orleans,LA,Mathilda,1,1150,30.068636,-89.939007,30.068636,-89.939007
6238,8947,1859-08-18,New Orleans,LA,New Orleans,LA,William,0,750,30.068636,-89.939007,30.068636,-89.939007
6239,10064,1859-08-18,New Orleans,LA,New Orleans,LA,Marie Louise,1,300,30.068636,-89.939007,30.068636,-89.939007
6240,10069,1859-08-18,New Orleans,LA,New Orleans,LA,Mary,1,1800,30.068636,-89.939007,30.068636,-89.939007
6241,10074,1859-08-18,New Orleans,LA,New Orleans,LA,Julia,1,2700,30.068636,-89.939007,30.068636,-89.939007
6242,8948,1859-08-19,New Orleans,LA,New Orleans,LA,Sylvia,1,975,30.068636,-89.939007,30.068636,-89.939007
6243,10066,1859-08-19,New Orleans,LA,New Orleans,LA,Rachel,1,750,30.068636,-89.939007,30.068636,-89.939007
6244,10070,1859-08-19,New Orleans,LA,New Orleans,LA,Mary Ann,1,1000,30.068636,-89.939007,30.068636,-89.939007
6245,11098,1859-08-19,New Orleans,LA,New Orleans,LA,Feliciana / Phillis Ann,1,600,30.068636,-89.939007,30.068636,-89.939007
6246,11120,1859-08-19,New Orleans,LA,New Orleans,LA,Dorathy Jane,1,1300,30.068636,-89.939007,30.068636,-89.939007
6247,8968,1859-08-20,New Orleans,LA,New Orleans,LA,Sam,0,1000,30.068636,-89.939007,30.068636,-89.939007
6248,11093,1859-08-20,New Orleans,LA,New Orleans,LA,Allen,0,700,30.068636,-89.939007,30.068636,-89.939007
6250,8955,1859-08-23,New Orleans,LA,New Orleans,LA,Mathilda,1,1000,30.068636,-89.939007,30.068636,-89.939007
6251,8959,1859-08-23,New Orleans,LA,New Orleans,LA,Carmelite,1,1500,30.068636,-89.939007,30.068636,-89.939007
6252,11096,1859-08-24,New Orleans,LA,New Orleans,LA,Richard,0,300,30.068636,-89.939007,30.068636,-89.939007
6254,8962,1859-08-26,New Orleans,LA,New Orleans,LA,Minerva,1,460,30.068636,-89.939007,30.068636,-89.939007
6256,8966,1859-08-26,New Orleans,LA,New Orleans,LA,Mary,1,1400,30.068636,-89.939007,30.068636,-89.939007
6259,8970,1859-08-27,New Orleans,LA,New Orleans,LA,Lucy,0,800,30.068636,-89.939007,30.068636,-89.939007
6262,8971,1859-08-29,New Orleans,LA,New Orleans,LA,John,0,1350,30.068636,-89.939007,30.068636,-89.939007
6267,8973,1859-08-30,New Orleans,LA,New Orleans,LA,Celestine,1,1000,30.068636,-89.939007,30.068636,-89.939007
6268,9057,1859-08-30,New Orleans,LA,New Orleans,LA,Lafayette,0,1125,30.068636,-89.939007,30.068636,-89.939007
6270,11123,1859-08-30,New Orleans,LA,New Orleans,LA,Francois,0,1350,30.068636,-89.939007,30.068636,-89.939007
6271,11127,1859-08-30,New Orleans,LA,New Orleans,LA,Pelagie,1,1218,30.068636,-89.939007,30.068636,-89.939007
6272,11140,1859-08-30,New Orleans,LA,New Orleans,LA,America,1,1416,30.068636,-89.939007,30.068636,-89.939007
6273,8975,1859-08-31,New Orleans,LA,New Orleans,LA,Eulalie,1,1375,30.068636,-89.939007,30.068636,-89.939007
6274,8976,1859-08-31,New Orleans,LA,New Orleans,LA,John,0,770,30.068636,-89.939007,30.068636,-89.939007
6275,8974,1859-09-01,New Orleans,LA,New Orleans,LA,Adeline,1,1800,30.068636,-89.939007,30.068636,-89.939007
6277,11131,1859-09-01,New Orleans,LA,New Orleans,LA,Bob,0,1000,30.068636,-89.939007,30.068636,-89.939007
6278,11138,1859-09-01,New Orleans,LA,New Orleans,LA,Henrietta,1,700,30.068636,-89.939007,30.068636,-89.939007
6279,11267,1859-09-01,New Orleans,LA,New Orleans,LA,Caroline,1,900,30.068636,-89.939007,30.068636,-89.939007
6280,8981,1859-09-02,New Orleans,LA,New Orleans,LA,Clarisse,1,1900,30.068636,-89.939007,30.068636,-89.939007
6281,11134,1859-09-02,New Orleans,LA,New Orleans,LA,Francois,0,1500,30.068636,-89.939007,30.068636,-89.939007
6282,8979,1859-09-03,New Orleans,LA,New Orleans,LA,Jane,1,1000,30.068636,-89.939007,30.068636,-89.939007
6283,11137,1859-09-03,New Orleans,LA,New Orleans,LA,Daniel,0,1800,30.068636,-89.939007,30.068636,-89.939007
6284,8978,1859-09-05,New Orleans,LA,New Orleans,LA,0,1,700,30.068636,-89.939007,30.068636,-89.939007
6285,8985,1859-09-05,New Orleans,LA,New Orleans,LA,Sarah,1,1600,30.068636,-89.939007,30.068636,-89.939007
6286,11149,1859-09-06,New Orleans,LA,New Orleans,LA,Sarah Bell,1,1200,30.068636,-89.939007,30.068636,-89.939007
6287,11143,1859-09-07,New Orleans,LA,New Orleans,LA,Louisa,1,1000,30.068636,-89.939007,30.068636,-89.939007
6288,11148,1859-09-07,New Orleans,LA,New Orleans,LA,Josephine,1,1100,30.068636,-89.939007,30.068636,-89.939007
6289,11154,1859-09-07,New Orleans,LA,New Orleans,LA,Marie Louise,1,1280,30.068636,-89.939007,30.068636,-89.939007
6290,11150,1859-09-08,New Orleans,LA,New Orleans,LA,Emeline,1,825,30.068636,-89.939007,30.068636,-89.939007
6291,8986,1859-09-09,New Orleans,LA,New Orleans,LA,Adelaide,1,1300,30.068636,-89.939007,30.068636,-89.939007
6292,8987,1859-09-09,New Orleans,LA,New Orleans,LA,Ned,0,1350,30.068636,-89.939007,30.068636,-89.939007
